1,10000, 10000, 10000, 20.451554, 97.792077
1,10000, 10000, 10000, 20.434491, 97.873739
1,10000, 10000, 10000, 20.413734, 97.973256
1,10000, 10000, 10000, 20.423674, 97.925572
1,10000, 10000, 10000, 20.452470, 97.787699
2,10000, 10000, 10000, 10.449072, 191.404558
2,10000, 10000, 10000, 10.450609, 191.376415
2,10000, 10000, 10000, 10.454766, 191.300310
2,10000, 10000, 10000, 10.446630, 191.449295
2,10000, 10000, 10000, 10.456941, 191.260517
3,10000, 10000, 10000, 7.009860, 285.312418
3,10000, 10000, 10000, 7.008028, 285.386976
3,10000, 10000, 10000, 6.988330, 286.191415
3,10000, 10000, 10000, 6.971574, 286.879267
3,10000, 10000, 10000, 6.956927, 287.483247
4,10000, 10000, 10000, 5.339059, 374.597879
4,10000, 10000, 10000, 5.351434, 373.731595
4,10000, 10000, 10000, 5.352303, 373.670906
4,10000, 10000, 10000, 5.393990, 370.783004
4,10000, 10000, 10000, 5.357951, 373.277020
5,10000, 10000, 10000, 4.199855, 476.206908
5,10000, 10000, 10000, 4.198378, 476.374393
5,10000, 10000, 10000, 4.286008, 466.634741
5,10000, 10000, 10000, 4.225312, 473.337828
5,10000, 10000, 10000, 4.249868, 470.602860
6,10000, 10000, 10000, 3.686519, 542.517234
6,10000, 10000, 10000, 3.684930, 542.751101
6,10000, 10000, 10000, 3.689016, 542.150017
6,10000, 10000, 10000, 3.686818, 542.473283
6,10000, 10000, 10000, 3.691185, 541.831354
7,10000, 10000, 10000, 3.045410, 656.726029
7,10000, 10000, 10000, 3.047338, 656.310578
7,10000, 10000, 10000, 3.034682, 659.047672
7,10000, 10000, 10000, 3.033406, 659.324894
7,10000, 10000, 10000, 3.044801, 656.857283
8,10000, 10000, 10000, 2.708078, 738.531134
8,10000, 10000, 10000, 2.705546, 739.222396
8,10000, 10000, 10000, 2.693201, 742.610836
8,10000, 10000, 10000, 2.694405, 742.278981
8,10000, 10000, 10000, 2.730813, 732.382572
9,10000, 10000, 10000, 2.468496, 810.209836
9,10000, 10000, 10000, 2.463363, 811.898051
9,10000, 10000, 10000, 2.494709, 801.696671
9,10000, 10000, 10000, 2.469127, 810.002988
9,10000, 10000, 10000, 2.483275, 805.388145
10,10000, 10000, 10000, 2.367651, 844.719101
10,10000, 10000, 10000, 2.370456, 843.719402
10,10000, 10000, 10000, 2.366907, 844.984642
10,10000, 10000, 10000, 2.367777, 844.674294
10,10000, 10000, 10000, 2.368828, 844.299219
11,10000, 10000, 10000, 2.132028, 938.073909
11,10000, 10000, 10000, 2.123874, 941.675638
11,10000, 10000, 10000, 2.129845, 939.035604
11,10000, 10000, 10000, 2.138902, 935.059374
11,10000, 10000, 10000, 2.129322, 939.266333
12,10000, 10000, 10000, 1.890379, 1057.989054
12,10000, 10000, 10000, 1.890751, 1057.780499
12,10000, 10000, 10000, 1.896433, 1054.611716
12,10000, 10000, 10000, 1.894859, 1055.487480
12,10000, 10000, 10000, 1.896516, 1054.565269
13,10000, 10000, 10000, 1.898053, 1053.711084
13,10000, 10000, 10000, 1.883945, 1061.601853
13,10000, 10000, 10000, 1.907799, 1048.328486
13,10000, 10000, 10000, 1.896100, 1054.796685
13,10000, 10000, 10000, 1.893515, 1056.236663
14,10000, 10000, 10000, 1.792842, 1115.546982
14,10000, 10000, 10000, 1.780442, 1123.316743
14,10000, 10000, 10000, 1.783129, 1121.623716
14,10000, 10000, 10000, 1.792073, 1116.026073
14,10000, 10000, 10000, 1.802151, 1109.784779
15,10000, 10000, 10000, 1.640844, 1218.884905
15,10000, 10000, 10000, 1.648663, 1213.104508
15,10000, 10000, 10000, 1.667255, 1199.576427
15,10000, 10000, 10000, 1.636538, 1222.092131
15,10000, 10000, 10000, 1.631380, 1225.955796
16,10000, 10000, 10000, 1.495267, 1337.554124
16,10000, 10000, 10000, 1.500750, 1332.667409
