1,5000, 5000, 5000, 3.851992, 64.901485
1,5000, 5000, 5000, 3.856491, 64.825774
1,5000, 5000, 5000, 3.854880, 64.852855
1,5000, 5000, 5000, 3.842880, 65.055372
1,5000, 5000, 5000, 3.841660, 65.076036
2,5000, 5000, 5000, 1.914104, 130.609391
2,5000, 5000, 5000, 1.914196, 130.603148
2,5000, 5000, 5000, 1.915004, 130.548029
2,5000, 5000, 5000, 1.914513, 130.581500
2,5000, 5000, 5000, 1.914474, 130.584141
3,5000, 5000, 5000, 1.254199, 199.330385
3,5000, 5000, 5000, 1.254559, 199.273166
3,5000, 5000, 5000, 1.255446, 199.132411
3,5000, 5000, 5000, 1.254999, 199.203383
3,5000, 5000, 5000, 1.256253, 199.004451
4,5000, 5000, 5000, 0.928119, 269.362033
4,5000, 5000, 5000, 0.927632, 269.503336
4,5000, 5000, 5000, 0.928715, 269.189092
4,5000, 5000, 5000, 0.928287, 269.313156
4,5000, 5000, 5000, 0.927701, 269.483475
5,5000, 5000, 5000, 0.755296, 330.996059
5,5000, 5000, 5000, 0.756371, 330.525707
5,5000, 5000, 5000, 0.755100, 331.082108
5,5000, 5000, 5000, 0.755356, 330.969951
5,5000, 5000, 5000, 0.755597, 330.864296
6,5000, 5000, 5000, 0.619980, 403.238544
6,5000, 5000, 5000, 0.621024, 402.560944
6,5000, 5000, 5000, 0.620295, 403.034126
6,5000, 5000, 5000, 0.620600, 402.836150
6,5000, 5000, 5000, 0.620563, 402.859875
7,5000, 5000, 5000, 0.541174, 461.958723
7,5000, 5000, 5000, 0.540344, 462.667942
7,5000, 5000, 5000, 0.539972, 462.986580
7,5000, 5000, 5000, 0.540030, 462.937138
7,5000, 5000, 5000, 0.539984, 462.976654
8,5000, 5000, 5000, 0.476743, 524.391272
8,5000, 5000, 5000, 0.476780, 524.350627
8,5000, 5000, 5000, 0.476933, 524.182595
8,5000, 5000, 5000, 0.477006, 524.102280
8,5000, 5000, 5000, 0.476861, 524.261238
9,5000, 5000, 5000, 0.422054, 592.341017
9,5000, 5000, 5000, 0.422465, 591.765410
9,5000, 5000, 5000, 0.422412, 591.839398
9,5000, 5000, 5000, 0.422432, 591.810992
9,5000, 5000, 5000, 0.422452, 591.782682
10,5000, 5000, 5000, 0.380694, 656.695702
10,5000, 5000, 5000, 0.380680, 656.720110
10,5000, 5000, 5000, 0.380956, 656.243130
10,5000, 5000, 5000, 0.380913, 656.318424
10,5000, 5000, 5000, 0.380645, 656.779346
11,5000, 5000, 5000, 0.346167, 722.194220
11,5000, 5000, 5000, 0.345636, 723.304315
11,5000, 5000, 5000, 0.345622, 723.333299
11,5000, 5000, 5000, 0.345705, 723.160725
11,5000, 5000, 5000, 0.345863, 722.828860
12,5000, 5000, 5000, 0.315630, 792.066849
12,5000, 5000, 5000, 0.316113, 790.857555
12,5000, 5000, 5000, 0.315415, 792.606139
12,5000, 5000, 5000, 0.315150, 793.273032
12,5000, 5000, 5000, 0.315484, 792.433329
13,5000, 5000, 5000, 0.296362, 843.563831
13,5000, 5000, 5000, 0.296494, 843.186490
13,5000, 5000, 5000, 0.296918, 841.983464
13,5000, 5000, 5000, 0.296906, 842.018235
13,5000, 5000, 5000, 0.296147, 844.174641
14,5000, 5000, 5000, 0.274660, 910.214796
14,5000, 5000, 5000, 0.275153, 908.584936
14,5000, 5000, 5000, 0.275119, 908.697037
14,5000, 5000, 5000, 0.275418, 907.711129
14,5000, 5000, 5000, 0.274515, 910.697900
15,5000, 5000, 5000, 0.257667, 970.245467
15,5000, 5000, 5000, 0.258219, 968.170440
15,5000, 5000, 5000, 0.257640, 970.346675
15,5000, 5000, 5000, 0.257527, 970.770263
15,5000, 5000, 5000, 0.257301, 971.624397
16,5000, 5000, 5000, 0.243186, 1028.020128
16,5000, 5000, 5000, 0.242529, 1030.805639
16,5000, 5000, 5000, 0.242856, 1029.416876
16,5000, 5000, 5000, 0.242978, 1028.899994
16,5000, 5000, 5000, 0.242571, 1030.625044
17,5000, 5000, 5000, 0.230569, 1084.275937
17,5000, 5000, 5000, 0.230548, 1084.370543
17,5000, 5000, 5000, 0.230188, 1086.069156
17,5000, 5000, 5000, 0.230594, 1084.158554
17,5000, 5000, 5000, 0.230828, 1083.055572
18,5000, 5000, 5000, 0.216784, 1153.220310
18,5000, 5000, 5000, 0.216640, 1153.988306
18,5000, 5000, 5000, 0.216819, 1153.034226
18,5000, 5000, 5000, 0.216466, 1154.915490
18,5000, 5000, 5000, 0.217009, 1152.024355
19,5000, 5000, 5000, 0.207429, 1205.233204
19,5000, 5000, 5000, 0.207496, 1204.842486
19,5000, 5000, 5000, 0.207388, 1205.469609
19,5000, 5000, 5000, 0.207386, 1205.480374
19,5000, 5000, 5000, 0.207267, 1206.176153
20,5000, 5000, 5000, 0.197350, 1266.788026
20,5000, 5000, 5000, 0.197833, 1263.695183
20,5000, 5000, 5000, 0.197690, 1264.606886
20,5000, 5000, 5000, 0.197560, 1265.440237
20,5000, 5000, 5000, 0.197590, 1265.244667
21,5000, 5000, 5000, 0.189003, 1322.728759
21,5000, 5000, 5000, 0.189230, 1321.145069
21,5000, 5000, 5000, 0.189433, 1319.726050
21,5000, 5000, 5000, 0.188909, 1323.387340
21,5000, 5000, 5000, 0.189457, 1319.557874
22,5000, 5000, 5000, 0.182003, 1373.603415
22,5000, 5000, 5000, 0.182059, 1373.181599
22,5000, 5000, 5000, 0.181459, 1377.725303
22,5000, 5000, 5000, 0.181878, 1374.544970
22,5000, 5000, 5000, 0.181657, 1376.220042
23,5000, 5000, 5000, 0.174650, 1431.437830
23,5000, 5000, 5000, 0.174707, 1430.964262
23,5000, 5000, 5000, 0.174967, 1428.843423
23,5000, 5000, 5000, 0.174516, 1432.536222
23,5000, 5000, 5000, 0.174977, 1428.760074
24,5000, 5000, 5000, 0.168607, 1482.735819
24,5000, 5000, 5000, 0.168594, 1482.855383
24,5000, 5000, 5000, 0.168981, 1479.454834
24,5000, 5000, 5000, 0.168654, 1482.327730
24,5000, 5000, 5000, 0.168900, 1480.164946
