1,10000,50,1,1,228.253534
1,10000,50,1,2,114.651138
1,10000,50,1,3,77.022018
1,10000,50,1,4,58.365525
1,10000,50,1,5,47.110144
1,10000,50,1,6,39.668151
1,10000,50,1,7,34.284716
1,10000,50,1,8,30.358186
1,10000,50,1,9,27.118145
1,10000,50,1,10,24.635882
1,10000,50,1,11,22.573474
1,10000,50,1,12,20.943657
1,10000,50,1,13,19.510275
1,10000,50,1,14,18.254703
1,10000,50,1,15,17.161523
1,10000,50,1,16,16.250344
1,10000,50,1,17,15.414330
1,10000,50,1,18,14.790962
1,10000,50,1,19,14.071346
1,10000,50,1,20,13.494141
1,10000,50,1,21,13.075985
1,10000,50,1,22,12.424596
1,10000,50,1,23,12.101474
1,10000,50,1,24,11.740244
1,10000,50,1,25,11.344902
1,10000,50,1,26,11.208017
1,10000,50,1,27,10.717258
1,10000,50,1,28,10.486418
1,10000,50,1,29,10.368360
1,10000,50,1,30,10.071850
1,10000,50,1,31,9.880156
1,10000,50,1,32,9.650971
1,10000,50,1,33,9.391977
1,10000,50,1,34,9.340804
1,10000,50,1,35,8.976321
1,10000,50,1,36,8.969801
1,10000,50,1,37,8.732323
1,10000,50,1,38,8.492311
1,10000,50,1,39,8.532739
1,10000,50,1,40,8.282363
1,10000,50,1,41,8.152246
1,10000,50,1,42,8.174361
1,10000,50,1,43,7.821291
1,10000,50,1,44,7.803364
1,10000,50,1,45,7.679263
1,10000,50,1,46,7.570822
1,10000,50,1,47,7.478138
1,10000,50,1,48,7.459039
1,10000,50,1,49,7.375676
1,10000,50,1,50,7.243571
1,10000,50,1,51,7.181039
1,10000,50,1,52,7.139015
1,10000,50,1,53,7.096464
1,10000,50,1,54,6.957743
1,10000,50,1,55,6.897404
1,10000,50,1,56,6.794036
1,10000,50,1,57,6.611846
1,10000,50,1,58,6.699911
1,10000,50,1,59,6.589693
1,10000,50,1,60,6.443885
1,10000,50,1,61,6.429357
1,10000,50,1,62,6.313348
1,10000,50,1,63,6.253431
1,10000,50,1,64,6.294220
1,15000,50,1,1,515.124878
1,15000,50,1,2,258.773028
1,15000,50,1,3,173.709078
1,15000,50,1,4,131.368459
1,15000,50,1,5,106.257304
1,15000,50,1,6,89.085871
1,15000,50,1,7,77.019337
1,15000,50,1,8,67.947397
1,15000,50,1,9,61.007640
1,15000,50,1,10,55.311757
1,15000,50,1,11,50.714433
1,15000,50,1,12,46.914778
1,15000,50,1,13,43.607671
